STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/27/2014,0.01,76,84,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/28/2014,0.51,78,84,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/29/2014,0,72,79,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/30/2014,0,72,80,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/31/2014,0,74,82,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/1/2014,0,75,82,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/2/2014,0.4,71,76,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/3/2014,0.09,70,78,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/4/2014,0,75,81,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/5/2014,0,77,85,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/6/2014,0,77,85,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/7/2014,0,77,86,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/8/2014,0,74,84,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/9/2014,0,76,86,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/10/2014,0,78,87,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/11/2014,0,76,84,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/12/2014,0.34,76,80,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/13/2014,2.92,75,85,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/14/2014,0,73,80,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/15/2014,0,70,76,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/16/2014,0,71,77,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/17/2014,0,75,85,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/18/2014,0,74,82,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/19/2014,0,72,80,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/20/2014,0,73,80,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/21/2014,0.21,74,79,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/22/2014,0.13,72,78,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/23/2014,0,70,74,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/24/2014,0,70,81,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/25/2014,0,74,87,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/26/2014,0,76,82,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/27/2014,0,76,86,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/28/2014,0,77,84,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/29/2014,0,71,78,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/30/2014,0,71,78,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/31/2014,0.14,77,85,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/1/2014,0,78,86,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/2/2014,0,81,92,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/3/2014,0,80,88,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/4/2014,0,77,85,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/5/2014,0,77,85,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/6/2014,0.04,79,86,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/7/2014,0,74,82,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/8/2014,0,71,78,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/9/2014,0,69,75,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/10/2014,0,69,78,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/11/2014,0,74,85,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/12/2014,0,72,79,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/13/2014,0.29,66,70,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/14/2014,0,62,72,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/15/2014,0,63,71,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/16/2014,0.26,64,67,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/17/2014,0,64,73,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/18/2014,0,67,78,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/19/2014,0,63,67,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/20/2014,0.37,65,75,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/21/2014,0.21,71,77,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/22/2014,0,69,73,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/23/2014,0,60,69,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/24/2014,0,64,72,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/25/2014,0.23,63,64,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/26/2014,0,67,79,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/27/2014,0,70,84,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/28/2014,0,69,78,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/29/2014,0,69,78,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/30/2014,0.03,68,70,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/1/2014,0,64,67,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/2/2014,0,63,68,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/3/2014,0,62,68,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/4/2014,0.7,66,72,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/5/2014,0,55,61,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/6/2014,0,58,70,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/7/2014,0.02,68,74,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/8/2014,0.02,69,75,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/9/2014,0,64,69,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/10/2014,0,60,64,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/11/2014,0.45,56,59,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/12/2014,0,55,65,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/13/2014,0.08,57,66,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/14/2014,0,68,75,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/15/2014,0.01,71,76,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/16/2014,0.78,69,71,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/17/2014,0,65,72,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/18/2014,0,65,72,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/19/2014,0,56,58,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/20/2014,0,50,61,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/21/2014,0.05,59,67,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/22/2014,1.42,56,58,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/23/2014,0.12,53,54,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/24/2014,0,55,63,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/25/2014,0,57,68,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/26/2014,0,60,65,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/27/2014,0,57,64,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/28/2014,0,59,70,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/29/2014,0.03,63,74,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/30/2014,0,54,61,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/31/2014,0.01,51,55,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/1/2014,1.03,48,49,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/2/2014,0,45,50,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/3/2014,0,48,61,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/4/2014,0,57,67,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/5/2014,0,58,65,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/6/2014,0.43,52,54,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/7/2014,0,50,54,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/8/2014,0,43,48,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/9/2014,0,50,57,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/10/2014,0,49,59,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/11/2014,0,54,64,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/12/2014,0,60,66,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/13/2014,0.11,46,49,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/14/2014,0.07,40,44,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/15/2014,0,38,43,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/16/2014,0,38,45,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/17/2014,1.37,45,55,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/18/2014,0,38,46,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/19/2014,0,28,37,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/20/2014,0,40,48,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/21/2014,0,34,38,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/22/2014,0,34,44,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/23/2014,0,46,55,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/24/2014,0.45,57,64,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/25/2014,0,57,62,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/26/2014,1,44,52,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/27/2014,0.02,37,39,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/28/2014,0,35,41,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/29/2014,0,31,46,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/30/2014,0,48,53,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/1/2014,0.07,54,62,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/2/2014,0.09,41,47,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/3/2014,0.15,45,48,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/4/2014,0,42,47,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/5/2014,0.55,40,50,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/6/2014,1.24,48,52,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/7/2014,0.05,41,44,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/8/2014,0,31,37,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/9/2014,3.04,40,48,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/10/2014,0.11,40,42,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/11/2014,0,35,40,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/12/2014,0,36,41,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/13/2014,0,38,47,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/14/2014,0,41,47,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/15/2014,0,41,48,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/16/2014,0.3,41,50,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/17/2014,0.03,49,55,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/18/2014,0,42,44,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/19/2014,0,38,40,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/20/2014,0,33,34,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/21/2014,0,35,38,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/22/2014,0.04,40,48,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/23/2014,0.21,48,50,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/24/2014,1.05,49,57,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/25/2014,0.06,52,57,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/26/2014,0,45,51,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/27/2014,0,44,54,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/28/2014,0.05,47,54,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/29/2014,0,43,46,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/30/2014,0,34,36,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/31/2014,0,30,34,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/1/2015,0,33,40,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/2/2015,0,39,45,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/3/2015,0.94,36,47,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/4/2015,0.47,47,55,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/5/2015,0,43,51,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/6/2015,0.07,22,23,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/7/2015,0,22,25,10
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/8/2015,0,14,22,8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/9/2015,0.07,26,34,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/10/2015,0,22,24,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/11/2015,0,26,38,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/12/2015,0.7,36,40,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/13/2015,0,32,37,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/14/2015,0,24,33,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/15/2015,0,31,35,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/16/2015,0,34,45,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/17/2015,0,23,32,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/18/2015,1.62,36,47,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/19/2015,0,40,45,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/20/2015,0,39,41,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/21/2015,0,32,38,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/22/2015,0,35,41,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/23/2015,0,33,39,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/24/2015,0.75,35,40,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/25/2015,0,39,45,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/26/2015,0.33,28,32,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/27/2015,0.31,25,27,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/28/2015,0,24,33,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/29/2015,0.01,25,37,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/30/2015,0.04,35,38,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/31/2015,0,21,27,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/1/2015,0.03,27,36,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/2/2015,1.18,32,35,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/3/2015,0,20,26,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/4/2015,0,31,39,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/5/2015,0,33,39,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/6/2015,0,19,27,13
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/7/2015,0,30,37,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/8/2015,0,37,42,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/9/2015,0.14,28,29,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/10/2015,0,30,40,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/11/2015,0,30,35,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/12/2015,0,31,40,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/13/2015,0,19,23,9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/14/2015,0.01,24,35,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/15/2015,0.01,21,27,5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/16/2015,0,11,23,5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/17/2015,0.19,20,27,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/18/2015,0,23,31,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/19/2015,0,22,27,9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/20/2015,0,11,21,3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/21/2015,0.59,21,33,11
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/22/2015,0.2,34,43,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/23/2015,0,29,38,9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/24/2015,0,13,28,7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/25/2015,0,28,37,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/26/2015,0,28,32,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/27/2015,0,25,32,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/28/2015,0,23,31,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/1/2015,0.51,26,33,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/2/2015,0,33,39,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/3/2015,0.7,29,36,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/4/2015,0.3,37,41,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/5/2015,0.73,33,41,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/6/2015,0,20,25,13
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/7/2015,0,26,37,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/8/2015,0,39,48,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/9/2015,0.02,42,54,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/10/2015,0.49,42,50,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/11/2015,0.02,49,62,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/12/2015,0,47,50,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/13/2015,0,37,41,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/14/2015,1.11,43,49,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/15/2015,0,45,46,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/16/2015,0,41,50,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/17/2015,0.02,47,60,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/18/2015,0,35,41,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/19/2015,0,35,44,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/20/2015,0.33,35,40,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/21/2015,0.02,35,48,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/22/2015,0,41,45,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/23/2015,0,32,41,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/24/2015,0,34,43,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/25/2015,0.12,37,46,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/26/2015,0.25,45,54,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/27/2015,0.23,45,47,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/28/2015,0,39,42,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/29/2015,0,34,46,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/30/2015,0,42,58,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/31/2015,0.03,44,48,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/1/2015,0,42,53,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/2/2015,0,46,57,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/3/2015,0.11,50,59,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/4/2015,0,51,56,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/5/2015,0,50,65,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/6/2015,0,49,60,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/7/2015,0.03,51,57,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/8/2015,0.01,45,49,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/9/2015,0,40,44,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/10/2015,0.19,44,58,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/11/2015,0,56,61,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/12/2015,0,51,61,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/13/2015,0,51,62,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/14/2015,0.04,56,66,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/15/2015,0,60,72,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/16/2015,0,57,60,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/17/2015,0.11,56,69,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/18/2015,0,62,73,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/19/2015,0,56,62,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/20/2015,0.87,51,58,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/21/2015,0.06,58,67,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/22/2015,0.19,55,63,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/23/2015,0,48,54,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/24/2015,0,44,52,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/25/2015,0,46,59,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/26/2015,0,51,59,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/27/2015,0,55,63,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/28/2015,0,58,71,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/29/2015,0,63,77,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/30/2015,0,55,63,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/1/2015,0,51,56,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/2/2015,0,51,61,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/3/2015,0,55,67,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/4/2015,0,61,74,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/5/2015,0,67,82,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/6/2015,0,65,70,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/7/2015,0,62,72,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/8/2015,0,60,72,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/9/2015,0.02,61,64,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/10/2015,0,64,74,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/11/2015,0,68,77,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/12/2015,0.01,73,87,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/13/2015,0,67,73,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/14/2015,0,60,71,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/15/2015,0,61,71,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/16/2015,0.41,62,70,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/17/2015,0,69,81,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/18/2015,0,63,68,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/19/2015,0,62,75,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/20/2015,0,63,69,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/21/2015,0,56,62,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/22/2015,0,63,79,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/23/2015,0,60,68,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/24/2015,0,62,74,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/25/2015,0,66,77,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/26/2015,0,68,76,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/27/2015,0,66,74,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/28/2015,0,65,78,60
